Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Revenue_recalc,is_return,year,month,day,day_of_week,profit_margin,revenue_per_unit
2837,Women,Running,Pegasus Turbo,L,2,8889.68,0.00,0.00,2024-10-01,Online,Mumbai,2191.17,17779.36,False,2024,10,1,Tuesday,0.12,8889.68
2838,Women,Basketball,Air Jordan,XL,4,8605.73,0.00,0.00,2025-08-01,Retail,Pune,-990.99,34422.92,False,2025,8,1,Friday,-0.03,8605.73
2839,Men,Lifestyle,Waffle One,S,4,4088.72,0.00,0.00,2025-03-03,Online,Hyderabad,2992.52,16354.86,False,2025,3,3,Monday,0.18,4088.72
2841,Men,Basketball,LeBron 20,M,1,4166.94,0.00,0.00,2024-05-19,Online,Delhi,2865.93,4166.94,False,2024,5,19,Sunday,0.69,4166.94
2843,Men,Training,SuperRep Go,XL,3,8126.80,0.00,0.00,2025-04-25,Online,Mumbai,3574.05,28443.80,False,2025,4,25,Friday,0.13,9481.27
2844,Men,Lifestyle,Waffle One,XL,2,6495.53,0.23,10003.12,2024-10-13,Retail,Mumbai,-951.85,10003.12,False,2024,10,13,Sunday,-0.10,5001.56
2845,Men,Training,ZoomX Invincible,M,2,6897.68,0.00,0.00,2023-10-31,Retail,Pune,40.98,17244.20,False,2023,10,31,Tuesday,0.00,8622.10
2846,Kids,Training,ZoomX Invincible,L,2,2932.99,0.00,0.00,2024-10-29,Online,Pune,-543.26,5865.98,False,2024,10,29,Tuesday,-0.09,2932.99
2848,Kids,Running,Free RN,M,1,9476.80,0.03,0.00,2024-08-14,Online,Hyderabad,-350.03,9192.50,False,2024,8,14,Wednesday,-0.04,9192.50
2008,Men,Running,Air Zoom,XL,1,7143.23,0.00,0.00,2024-07-25,Retail,Mumbai,-639.42,7143.23,False,2024,7,25,Thursday,-0.09,7143.23
2850,Kids,Lifestyle,Waffle One,XL,2,6077.13,0.00,0.00,2024-11-10,Retail,Pune,458.86,12154.26,False,2024,11,10,Sunday,0.04,6077.13
2851,Kids,Lifestyle,Blazer Mid,XL,4,2241.11,0.00,0.00,2024-12-28,Online,Mumbai,1243.95,8964.44,False,2024,12,28,Saturday,0.14,2241.11
2852,Kids,Running,React Infinity,M,2,5702.53,0.00,0.00,2025-04-07,Online,Delhi,-234.16,11405.06,False,2025,4,7,Monday,-0.02,5702.53
2853,Women,Basketball,Kyrie Flytrap,XL,2,2685.95,0.00,0.00,2025-02-06,Retail,Hyderabad,3841.05,5371.90,False,2025,2,6,Thursday,0.72,2685.95
2855,Kids,Basketball,Air Jordan,XL,3,2809.80,0.00,0.00,2025-04-20,Online,Mumbai,-425.73,8429.40,False,2025,4,20,Sunday,-0.05,2809.80
2856,Kids,Basketball,Kyrie Flytrap,M,1,6436.11,0.00,0.00,2023-10-12,Online,Kolkata,3137.85,6436.11,False,2023,10,12,Thursday,0.49,6436.11
2857,Women,Running,React Infinity,L,4,4105.44,0.73,0.00,2024-08-25,Online,Kolkata,3197.09,4433.88,False,2024,8,25,Sunday,0.72,1108.47
2859,Women,Lifestyle,Air Force 1,S,2,5789.06,0.00,0.00,2024-04-11,Online,Pune,566.34,11578.12,False,2024,4,11,Thursday,0.05,5789.06
2862,Kids,Soccer,Phantom GT,M,4,7940.29,0.00,31761.16,2024-11-11,Retail,Delhi,1803.25,31761.16,False,2024,11,11,Monday,0.06,7940.29
2863,Women,Training,Metcon 7,S,3,8609.77,0.00,0.00,2024-11-23,Retail,Pune,-711.07,25829.31,False,2024,11,23,Saturday,-0.03,8609.77
2865,Women,Soccer,Phantom GT,L,1,6077.13,0.71,0.00,2024-12-16,Retail,Kolkata,-94.06,1762.37,False,2024,12,16,Monday,-0.05,1762.37
2866,Kids,Training,SuperRep Go,L,2,5171.44,0.00,0.00,2025-09-01,Online,Pune,273.28,10342.88,False,2025,9,1,Monday,0.03,5171.44
2867,Men,Soccer,Mercurial Superfly,L,1,9936.58,0.00,0.00,2025-02-20,Online,Hyderabad,3190.43,9936.58,False,2025,2,20,Thursday,0.32,9936.58
2868,Women,Running,React Infinity,M,3,7379.45,0.00,0.00,2024-10-23,Retail,Delhi,-688.14,22138.35,False,2024,10,23,Wednesday,-0.03,7379.45
2869,Kids,Soccer,Premier III,M,4,5366.19,0.00,0.00,2024-07-26,Online,Pune,1550.30,21464.76,False,2024,7,26,Friday,0.07,5366.19
2870,Kids,Training,Metcon 7,M,1,9633.68,0.00,0.00,2024-10-05,Retail,Delhi,771.96,9633.68,False,2024,10,5,Saturday,0.08,9633.68
2871,Men,Training,Flex Trainer,M,1,2294.09,0.00,0.00,2025-07-22,Retail,Bangalore,1002.21,2294.09,False,2025,7,22,Tuesday,0.44,2294.09
2872,Men,Basketball,Kyrie Flytrap,M,1,3953.13,0.00,0.00,2024-01-08,Online,Kolkata,3414.32,3953.13,False,2024,1,8,Monday,0.86,3953.13
2874,Women,Soccer,Mercurial Superfly,L,2,4262.63,0.01,0.00,2024-03-04,Retail,Delhi,-109.71,10550.01,False,2024,3,4,Monday,-0.01,5275.00
2875,Women,Lifestyle,Dunk Low,L,4,7401.53,0.00,0.00,2024-09-16,Retail,Bangalore,1559.28,29606.12,False,2024,9,16,Monday,0.05,7401.53
2876,Kids,Lifestyle,Waffle One,L,1,6077.13,0.00,0.00,2024-08-21,Retail,Hyderabad,-94.98,6077.13,False,2024,8,21,Wednesday,-0.02,6077.13
2877,Women,Basketball,Kyrie Flytrap,L,4,5562.46,0.00,0.00,2024-12-08,Retail,Kolkata,3327.04,22249.84,False,2024,12,8,Sunday,0.15,5562.46
2878,Women,Training,ZoomX Invincible,M,2,9213.58,0.00,0.00,2024-06-08,Retail,Hyderabad,3968.86,18427.16,False,2024,6,8,Saturday,0.22,9213.58
2879,Kids,Basketball,Zoom Freak,M,3,2831.62,0.00,0.00,2025-03-02,Retail,Bangalore,1053.25,8494.86,False,2025,3,2,Sunday,0.12,2831.62
2050,Kids,Basketball,Zoom Freak,S,3,5225.80,0.00,0.00,2025-06-30,Retail,Kolkata,-1000.03,15677.40,False,2025,6,30,Monday,-0.06,5225.80
2882,Men,Training,Metcon 7,M,2,6077.13,0.90,0.00,2025-01-03,Retail,Kolkata,-127.44,1215.43,False,2025,1,3,Friday,-0.10,607.71
2883,Kids,Soccer,Premier III,M,2,3129.89,0.00,0.00,2025-03-24,Online,Delhi,1627.33,6259.78,False,2025,3,24,Monday,0.26,3129.89
2884,Kids,Running,Pegasus Turbo,S,3,9897.00,0.00,0.00,2025-10-05,Online,Hyderabad,-156.47,29691.00,False,2025,10,5,Sunday,-0.01,9897.00
2887,Women,Lifestyle,Waffle One,L,4,9292.33,0.00,0.00,2024-02-25,Online,Hyderabad,3747.95,37169.32,False,2024,2,25,Sunday,0.10,9292.33
2888,Kids,Running,Air Zoom,L,3,8956.73,0.00,0.00,2025-06-24,Online,Pune,2320.49,26870.19,False,2025,6,24,Tuesday,0.09,8956.73
2889,Women,Basketball,Zoom Freak,M,3,3212.74,0.00,0.00,2024-09-01,Online,Hyderabad,2447.88,9638.22,False,2024,9,1,Sunday,0.25,3212.74
2890,Men,Soccer,Phantom GT,L,2,5428.52,0.00,0.00,2025-05-23,Retail,Bangalore,-147.78,10857.03,False,2025,5,23,Friday,-0.01,5428.52
2892,Women,Running,Free RN,M,4,3554.76,0.00,0.00,2024-11-24,Online,Bangalore,-1195.79,14219.04,False,2024,11,24,Sunday,-0.08,3554.76
2893,Women,Running,React Infinity,L,1,4885.29,0.61,0.00,2025-04-01,Retail,Delhi,780.43,1905.26,False,2025,4,1,Tuesday,0.41,1905.26
2894,Women,Lifestyle,Air Force 1,L,3,2738.79,0.00,0.00,2024-11-20,Retail,Hyderabad,1796.17,8216.37,False,2024,11,20,Wednesday,0.22,2738.79
2895,Kids,Running,React Infinity,M,3,4128.35,0.00,0.00,2024-08-03,Online,Pune,677.85,12385.05,False,2024,8,3,Saturday,0.05,4128.35
2896,Kids,Training,SuperRep Go,S,3,6252.51,0.47,0.00,2025-02-15,Online,Delhi,-1104.33,9941.49,False,2025,2,15,Saturday,-0.11,3313.83
2897,Men,Lifestyle,Waffle One,L,1,9701.24,0.11,0.00,2024-10-19,Retail,Kolkata,221.95,8634.10,False,2024,10,19,Saturday,0.03,8634.10
2898,Women,Running,Free RN,S,1,8609.05,0.00,0.00,2024-02-13,Retail,Kolkata,-744.45,8609.05,False,2024,2,13,Tuesday,-0.09,8609.05
2899,Men,Basketball,LeBron 20,L,3,6531.36,0.00,0.00,2025-05-17,Online,Mumbai,-91.78,19594.08,False,2025,5,17,Saturday,-0.00,6531.36
2006,Men,Lifestyle,Waffle One,XL,2,6547.03,0.00,0.00,2023-09-26,Retail,Mumbai,-716.79,13094.07,False,2023,9,26,Tuesday,-0.05,6547.03
2005,Kids,Soccer,Mercurial Superfly,L,3,9794.84,0.00,0.00,2024-01-09,Retail,Hyderabad,2253.08,29384.52,False,2024,1,9,Tuesday,0.08,9794.84
2902,Kids,Basketball,Kyrie Flytrap,L,4,8138.68,0.00,0.00,2025-05-13,Retail,Kolkata,2604.35,32554.72,False,2025,5,13,Tuesday,0.08,8138.68
2903,Men,Soccer,Phantom GT,M,1,2735.54,0.00,0.00,2024-09-05,Retail,Delhi,2944.26,4103.31,False,2024,9,5,Thursday,0.72,4103.31
2904,Women,Soccer,Tiempo Legend,M,2,8644.67,0.54,7953.10,2025-04-29,Online,Bangalore,2711.75,7953.10,False,2025,4,29,Tuesday,0.34,3976.55
2905,Men,Running,React Infinity,M,2,5762.39,0.00,0.00,2025-07-15,Retail,Hyderabad,-584.10,11524.78,False,2025,7,15,Tuesday,-0.05,5762.39
2906,Women,Lifestyle,Waffle One,S,1,3378.39,0.00,0.00,2024-08-25,Retail,Delhi,-291.45,3378.39,False,2024,8,25,Sunday,-0.09,3378.39
2907,Men,Soccer,Premier III,L,2,8432.50,0.00,0.00,2024-02-25,Retail,Kolkata,3790.63,16865.00,False,2024,2,25,Sunday,0.22,8432.50
2908,Men,Running,Pegasus Turbo,M,1,9437.73,0.53,0.00,2024-11-22,Retail,Hyderabad,-74.00,4435.73,False,2024,11,22,Friday,-0.02,4435.73
2909,Women,Running,Air Zoom,XL,1,7617.75,0.33,0.00,2024-08-20,Retail,Pune,-186.90,5103.89,False,2024,8,20,Tuesday,-0.04,5103.89
2910,Kids,Training,Flex Trainer,M,1,5283.10,0.49,0.00,2025-04-15,Retail,Bangalore,1818.49,2694.38,False,2025,4,15,Tuesday,0.67,2694.38
2911,Kids,Basketball,Zoom Freak,M,3,2989.01,0.00,0.00,2023-10-26,Retail,Mumbai,927.88,8967.03,False,2023,10,26,Thursday,0.10,2989.01
2913,Women,Lifestyle,Dunk Low,M,2,5690.02,0.30,0.00,2025-06-25,Online,Pune,-1036.78,9957.53,False,2025,6,25,Wednesday,-0.10,4978.77
2914,Men,Soccer,Tiempo Legend,L,2,7603.38,0.00,0.00,2025-03-25,Online,Mumbai,-950.86,19008.45,False,2025,3,25,Tuesday,-0.05,9504.23
2915,Men,Basketball,Kyrie Flytrap,XL,1,4994.83,0.00,0.00,2024-09-10,Retail,Mumbai,629.34,4994.83,False,2024,9,10,Tuesday,0.13,4994.83
2916,Kids,Lifestyle,Blazer Mid,XL,4,3248.17,0.00,0.00,2024-08-05,Retail,Hyderabad,-1121.25,12992.68,False,2024,8,5,Monday,-0.09,3248.17
2917,Men,Soccer,Phantom GT,L,1,3204.72,0.00,0.00,2024-12-21,Retail,Bangalore,1916.14,3204.72,False,2024,12,21,Saturday,0.60,3204.72
2918,Men,Training,SuperRep Go,M,3,6077.13,0.00,0.00,2024-11-07,Retail,Mumbai,1398.13,18231.39,False,2024,11,7,Thursday,0.08,6077.13
2919,Men,Soccer,Premier III,M,1,7323.53,0.00,0.00,2025-04-01,Retail,Bangalore,488.37,7323.53,False,2025,4,1,Tuesday,0.07,7323.53
2920,Kids,Soccer,Mercurial Superfly,M,2,5891.32,0.00,11782.64,2024-08-22,Retail,Kolkata,345.70,11782.64,False,2024,8,22,Thursday,0.03,5891.32
2921,Kids,Training,Metcon 7,M,3,9092.33,0.39,0.00,2025-01-13,Retail,Bangalore,2826.57,16638.96,False,2025,1,13,Monday,0.17,5546.32
2922,Kids,Soccer,Tiempo Legend,XL,2,5883.14,0.00,0.00,2025-01-16,Online,Kolkata,3495.67,11766.28,False,2025,1,16,Thursday,0.30,5883.14
2923,Women,Training,Metcon 7,XL,2,6991.93,0.00,0.00,2024-12-21,Online,Mumbai,-371.76,13983.86,False,2024,12,21,Saturday,-0.03,6991.93
2924,Women,Basketball,LeBron 20,XL,2,8776.01,0.00,0.00,2025-05-26,Retail,Bangalore,-71.05,17552.02,False,2025,5,26,Monday,-0.00,8776.01
2006,Men,Lifestyle,Waffle One,XL,4,6064.42,0.00,0.00,2024-08-01,Online,Hyderabad,2936.55,24257.68,False,2024,8,1,Thursday,0.12,6064.42
2026,Women,Soccer,Premier III,M,2,8534.07,0.00,0.00,2024-10-01,Retail,Mumbai,111.21,17068.14,False,2024,10,1,Tuesday,0.01,8534.07
2927,Men,Training,Flex Trainer,L,1,6316.75,0.00,0.00,2024-12-21,Retail,Mumbai,1560.89,9475.12,False,2024,12,21,Saturday,0.16,9475.12
2928,Women,Lifestyle,Waffle One,S,3,5798.69,0.00,0.00,2024-07-09,Online,Delhi,-1064.86,17396.07,False,2024,7,9,Tuesday,-0.06,5798.69
2929,Kids,Soccer,Tiempo Legend,M,3,6589.95,0.00,0.00,2024-04-01,Retail,Hyderabad,157.26,19769.85,False,2024,4,1,Monday,0.01,6589.95
2930,Women,Basketball,Air Jordan,L,2,3328.45,0.57,0.00,2024-12-20,Retail,Bangalore,819.42,2862.47,False,2024,12,20,Friday,0.29,1431.23
2931,Men,Basketball,Zoom Freak,S,3,5811.76,0.00,0.00,2023-08-25,Retail,Pune,3751.45,17435.29,False,2023,8,25,Friday,0.22,5811.76
2933,Women,Training,ZoomX Invincible,M,2,9501.17,0.00,0.00,2024-04-13,Retail,Hyderabad,1069.32,19002.34,False,2024,4,13,Saturday,0.06,9501.17
2935,Men,Lifestyle,Dunk Low,L,4,7588.77,0.00,0.00,2024-05-13,Online,Hyderabad,478.07,30355.08,False,2024,5,13,Monday,0.02,7588.77
2936,Women,Training,Flex Trainer,XL,1,6496.58,0.29,4612.57,2024-07-31,Retail,Pune,1933.10,4612.57,False,2024,7,31,Wednesday,0.42,4612.57
2937,Women,Training,Metcon 7,M,2,6077.13,0.00,0.00,2024-10-14,Online,Delhi,1558.24,12154.26,False,2024,10,14,Monday,0.13,6077.13
2938,Kids,Soccer,Phantom GT,L,1,7038.04,0.00,0.00,2025-01-14,Online,Delhi,2596.64,7038.04,False,2025,1,14,Tuesday,0.37,7038.04
2939,Women,Basketball,Air Jordan,XL,4,6858.76,0.00,0.00,2024-09-10,Retail,Mumbai,639.03,27435.04,False,2024,9,10,Tuesday,0.02,6858.76
2942,Women,Training,Flex Trainer,L,4,5222.39,0.57,8982.51,2025-04-16,Online,Bangalore,-68.53,8982.51,False,2025,4,16,Wednesday,-0.01,2245.63
2944,Women,Training,ZoomX Invincible,M,2,9738.93,0.00,0.00,2024-10-06,Retail,Pune,261.36,24347.33,False,2024,10,6,Sunday,0.01,12173.66
2946,Kids,Running,Free RN,XL,2,5691.68,0.62,0.00,2024-12-24,Retail,Bangalore,3129.43,4325.68,False,2024,12,24,Tuesday,0.72,2162.84
2947,Women,Lifestyle,Blazer Mid,XL,4,4113.48,0.38,0.00,2024-12-04,Online,Mumbai,1604.63,10201.43,False,2024,12,4,Wednesday,0.16,2550.36
2949,Men,Running,React Infinity,M,2,6077.13,0.49,0.00,2025-07-05,Online,Delhi,698.79,6198.67,False,2025,7,5,Saturday,0.11,3099.34
2950,Women,Running,React Infinity,M,3,9151.36,0.00,0.00,2024-08-19,Online,Pune,2540.27,27454.08,False,2024,8,19,Monday,0.09,9151.36
2036,Women,Soccer,Premier III,XL,2,6370.84,0.76,0.00,2025-07-11,Online,Mumbai,2469.75,3058.00,False,2025,7,11,Friday,0.81,1529.00
2952,Kids,Training,SuperRep Go,XL,2,5443.44,0.00,0.00,2024-09-13,Retail,Kolkata,2237.39,10886.88,False,2024,9,13,Friday,0.21,5443.44
2049,Men,Training,Metcon 7,M,2,8854.95,0.00,0.00,2024-04-12,Online,Bangalore,-400.59,17709.90,False,2024,4,12,Friday,-0.02,8854.95
2955,Kids,Basketball,LeBron 20,XL,3,9846.09,0.12,0.00,2024-07-30,Retail,Kolkata,2250.93,25993.68,False,2024,7,30,Tuesday,0.09,8664.56
2956,Kids,Training,ZoomX Invincible,L,4,6293.65,0.86,0.00,2024-05-16,Online,Mumbai,3144.87,3524.44,False,2024,5,16,Thursday,0.89,881.11
2957,Men,Basketball,Zoom Freak,XL,2,5348.89,0.47,0.00,2024-11-19,Online,Kolkata,753.26,7087.28,False,2024,11,19,Tuesday,0.11,3543.64
2958,Women,Lifestyle,Blazer Mid,XL,4,7898.87,0.00,0.00,2025-05-07,Online,Mumbai,1097.55,31595.48,False,2025,5,7,Wednesday,0.03,7898.87
2959,Women,Training,SuperRep Go,M,2,8517.62,0.00,0.00,2024-10-14,Retail,Delhi,3166.22,21294.05,False,2024,10,14,Monday,0.15,10647.03
2960,Men,Training,ZoomX Invincible,M,2,8180.92,0.00,0.00,2024-06-08,Retail,Hyderabad,2620.93,16361.84,False,2024,6,8,Saturday,0.16,8180.92
2961,Kids,Soccer,Tiempo Legend,XL,3,4277.51,0.00,0.00,2024-11-21,Retail,Mumbai,665.39,14971.28,False,2024,11,21,Thursday,0.04,4990.43
2963,Kids,Training,Flex Trainer,XL,1,5283.10,0.00,0.00,2025-10-06,Retail,Bangalore,1172.39,5283.10,False,2025,10,6,Monday,0.22,5283.10
2965,Men,Training,Metcon 7,XL,3,2171.48,0.00,0.00,2025-04-28,Retail,Bangalore,3079.48,6514.44,False,2025,4,28,Monday,0.47,2171.48
2966,Kids,Training,Flex Trainer,M,3,6815.44,0.00,0.00,2025-02-27,Online,Pune,333.36,20446.32,False,2025,2,27,Thursday,0.02,6815.44
2035,Men,Lifestyle,Dunk Low,L,4,3598.07,0.00,0.00,2024-10-19,Retail,Kolkata,3466.33,14392.28,False,2024,10,19,Saturday,0.24,3598.07
2968,Kids,Training,Flex Trainer,XL,1,5283.10,0.00,0.00,2025-01-24,Retail,Bangalore,575.73,5283.10,False,2025,1,24,Friday,0.11,5283.10
2969,Men,Training,ZoomX Invincible,M,2,6186.30,0.00,0.00,2025-07-19,Online,Pune,2323.02,12372.60,False,2025,7,19,Saturday,0.19,6186.30
2970,Men,Basketball,Air Jordan,L,1,6102.57,0.00,0.00,2025-05-26,Online,Bangalore,-617.91,6102.57,False,2025,5,26,Monday,-0.10,6102.57
2971,Women,Lifestyle,Dunk Low,M,2,9330.31,0.00,0.00,2024-11-10,Online,Pune,-610.60,23325.77,False,2024,11,10,Sunday,-0.03,11662.89
2972,Women,Soccer,Phantom GT,M,2,3700.75,0.00,0.00,2024-10-05,Online,Kolkata,1995.69,9251.88,False,2024,10,5,Saturday,0.22,4625.94
2973,Kids,Soccer,Phantom GT,XL,2,3347.42,0.00,0.00,2024-10-31,Online,Bangalore,2234.16,8368.55,False,2024,10,31,Thursday,0.27,4184.27
2974,Men,Running,Pegasus Turbo,M,3,5316.16,0.00,0.00,2024-12-24,Online,Bangalore,-29.28,15948.47,False,2024,12,24,Tuesday,-0.00,5316.16
2975,Kids,Soccer,Mercurial Superfly,L,1,5037.43,0.00,0.00,2024-11-10,Online,Delhi,3279.17,5037.43,False,2024,11,10,Sunday,0.65,5037.43
2976,Men,Running,Pegasus Turbo,M,1,6703.48,0.00,0.00,2024-08-08,Retail,Hyderabad,2966.44,6703.48,False,2024,8,8,Thursday,0.44,6703.48
2977,Kids,Training,ZoomX Invincible,M,3,2959.26,0.37,5593.00,2025-01-03,Online,Kolkata,-821.76,5593.00,False,2025,1,3,Friday,-0.15,1864.33
2978,Women,Running,Air Zoom,L,2,3075.72,0.00,0.00,2025-04-14,Retail,Kolkata,-581.26,6151.44,False,2025,4,14,Monday,-0.09,3075.72
2979,Men,Soccer,Mercurial Superfly,L,1,5308.26,0.00,0.00,2024-07-21,Retail,Bangalore,762.54,5308.26,False,2024,7,21,Sunday,0.14,5308.26
2980,Women,Running,React Infinity,L,4,8899.81,0.00,0.00,2024-12-24,Retail,Bangalore,3075.35,35599.24,False,2024,12,24,Tuesday,0.09,8899.81
2981,Kids,Soccer,Premier III,M,4,5185.52,0.00,0.00,2025-01-10,Retail,Pune,2777.67,20742.08,False,2025,1,10,Friday,0.13,5185.52
2982,Men,Lifestyle,Dunk Low,L,2,6406.53,0.54,0.00,2025-06-07,Online,Kolkata,1541.73,7367.51,False,2025,6,7,Saturday,0.21,3683.75
2983,Women,Running,Pegasus Turbo,XL,1,8203.80,0.03,0.00,2024-12-24,Retail,Bangalore,2968.20,11936.53,False,2024,12,24,Tuesday,0.25,11936.53
2984,Men,Soccer,Phantom GT,XL,2,4343.12,0.00,0.00,2024-09-06,Online,Kolkata,3073.40,10857.80,False,2024,9,6,Friday,0.28,5428.90
2985,Kids,Running,Free RN,L,4,8996.05,0.48,0.00,2024-05-16,Online,Bangalore,3419.45,18711.78,False,2024,5,16,Thursday,0.18,4677.95
2986,Kids,Basketball,LeBron 20,M,3,6877.77,0.09,0.00,2025-04-10,Online,Pune,2303.27,18776.31,False,2025,4,10,Thursday,0.12,6258.77
2987,Women,Soccer,Premier III,L,1,7200.68,0.00,0.00,2024-08-08,Online,Pune,2365.70,7200.68,False,2024,8,8,Thursday,0.33,7200.68
2009,Women,Lifestyle,Dunk Low,M,4,6481.40,0.84,0.00,2024-07-26,Retail,Bangalore,522.93,4148.10,False,2024,7,26,Friday,0.13,1037.02
2989,Men,Soccer,Mercurial Superfly,M,1,6429.61,0.00,0.00,2024-02-14,Online,Bangalore,2459.52,6429.61,False,2024,2,14,Wednesday,0.38,6429.61
2990,Kids,Basketball,Kyrie Flytrap,XL,2,2601.99,0.00,0.00,2024-09-23,Retail,Bangalore,570.47,6504.97,False,2024,9,23,Monday,0.09,3252.49
2991,Men,Training,SuperRep Go,M,3,4004.40,0.00,0.00,2024-10-09,Retail,Pune,3772.99,12013.20,False,2024,10,9,Wednesday,0.31,4004.40
2992,Men,Soccer,Premier III,L,2,6121.21,0.00,0.00,2024-10-24,Online,Kolkata,2276.99,15303.02,False,2024,10,24,Thursday,0.15,7651.51
2993,Men,Soccer,Premier III,M,4,6077.13,0.00,0.00,2024-10-13,Retail,Hyderabad,1770.74,24308.52,False,2024,10,13,Sunday,0.07,6077.13
2995,Kids,Lifestyle,Blazer Mid,L,1,8679.97,0.00,0.00,2024-03-22,Online,Delhi,-651.61,8679.97,False,2024,3,22,Friday,-0.08,8679.97
2996,Women,Basketball,Air Jordan,L,4,6452.43,0.00,0.00,2025-07-01,Online,Pune,3753.82,25809.72,False,2025,7,1,Tuesday,0.15,6452.43
2998,Women,Training,Flex Trainer,L,3,8835.27,0.76,0.00,2025-05-06,Online,Delhi,1637.20,7421.63,False,2025,5,6,Tuesday,0.22,2473.88
3000,Kids,Running,Free RN,M,1,4880.90,0.00,0.00,2024-10-01,Retail,Mumbai,-1110.62,4880.90,False,2024,10,1,Tuesday,-0.23,4880.90
3001,Men,Soccer,Premier III,L,2,3979.42,0.00,0.00,2024-01-25,Online,Delhi,-362.26,7958.84,False,2024,1,25,Thursday,-0.05,3979.42
3002,Women,Lifestyle,Waffle One,L,4,3378.39,0.00,0.00,2024-11-22,Retail,Delhi,3535.87,13513.54,False,2024,11,22,Friday,0.26,3378.39
3003,Men,Basketball,Zoom Freak,XL,2,7386.23,0.00,0.00,2023-08-03,Online,Bangalore,-646.26,14772.45,False,2023,8,3,Thursday,-0.04,7386.23
3004,Men,Training,ZoomX Invincible,XL,2,6897.68,0.00,0.00,2024-10-09,Retail,Pune,2708.10,13795.36,False,2024,10,9,Wednesday,0.20,6897.68
3005,Women,Basketball,Zoom Freak,M,2,6165.64,0.19,0.00,2025-04-23,Online,Delhi,3295.17,9988.34,False,2025,4,23,Wednesday,0.33,4994.17
3006,Kids,Lifestyle,Blazer Mid,M,4,8009.52,0.89,0.00,2024-04-11,Online,Pune,1932.88,3524.19,False,2024,4,11,Thursday,0.55,881.05
3007,Women,Soccer,Tiempo Legend,XL,1,7680.16,0.00,7680.16,2025-05-30,Online,Bangalore,-1076.72,7680.16,False,2025,5,30,Friday,-0.14,7680.16
3008,Men,Soccer,Phantom GT,M,3,6229.74,0.28,0.00,2024-09-01,Online,Pune,401.12,13456.24,False,2024,9,1,Sunday,0.03,4485.41
3009,Men,Lifestyle,Waffle One,L,2,7979.26,0.00,0.00,2024-08-15,Online,Bangalore,3724.01,15958.52,False,2024,8,15,Thursday,0.23,7979.26
3010,Women,Soccer,Tiempo Legend,XL,2,8655.46,0.00,0.00,2025-05-05,Online,Pune,-311.32,21638.65,False,2025,5,5,Monday,-0.01,10819.32
3012,Men,Lifestyle,Blazer Mid,L,2,3758.51,0.00,0.00,2024-08-01,Retail,Hyderabad,94.77,7517.02,False,2024,8,1,Thursday,0.01,3758.51
3017,Women,Basketball,LeBron 20,S,2,8240.15,0.00,0.00,2024-05-19,Retail,Delhi,3355.12,16480.30,False,2024,5,19,Sunday,0.20,8240.15
3018,Kids,Soccer,Premier III,L,2,6077.13,0.00,0.00,2024-08-22,Retail,Kolkata,3364.85,12154.26,False,2024,8,22,Thursday,0.28,6077.13
3019,Women,Running,Free RN,XL,3,9942.61,0.00,0.00,2023-12-19,Retail,Kolkata,1316.30,29827.83,False,2023,12,19,Tuesday,0.04,9942.61
3020,Kids,Lifestyle,Dunk Low,L,1,6153.37,0.00,0.00,2024-08-01,Retail,Hyderabad,493.35,6153.37,False,2024,8,1,Thursday,0.08,6153.37
3021,Women,Soccer,Mercurial Superfly,S,4,5302.70,0.42,0.00,2023-09-21,Retail,Hyderabad,3050.70,12302.28,False,2023,9,21,Thursday,0.25,3075.57
3023,Kids,Basketball,Zoom Freak,M,3,2493.28,0.00,0.00,2024-05-19,Retail,Delhi,708.93,7479.84,False,2024,5,19,Sunday,0.09,2493.28
3024,Kids,Running,Free RN,L,3,6646.84,0.00,0.00,2024-12-07,Online,Mumbai,-687.30,19940.52,False,2024,12,7,Saturday,-0.03,6646.84
3025,Kids,Lifestyle,Blazer Mid,L,4,3248.17,0.00,0.00,2024-08-25,Retail,Hyderabad,3005.88,12992.68,False,2024,8,25,Sunday,0.23,3248.17
3026,Women,Lifestyle,Blazer Mid,L,1,8359.07,0.00,0.00,2025-12-03,Online,Bangalore,-127.25,12538.60,False,2025,12,3,Wednesday,-0.01,12538.60
3027,Women,Training,SuperRep Go,L,2,9593.27,0.00,0.00,2024-10-25,Retail,Delhi,-1038.79,19186.54,False,2024,10,25,Friday,-0.05,9593.27
3028,Kids,Running,Air Zoom,L,4,5837.53,0.00,0.00,2025-01-29,Retail,Kolkata,-471.86,23350.12,False,2025,1,29,Wednesday,-0.02,5837.53
3029,Kids,Training,ZoomX Invincible,M,2,5179.57,0.00,0.00,2024-12-21,Retail,Bangalore,2696.49,12948.92,False,2024,12,21,Saturday,0.21,6474.46
3030,Men,Soccer,Mercurial Superfly,L,3,6969.28,0.58,8781.29,2023-08-08,Online,Kolkata,98.19,8781.29,False,2023,8,8,Tuesday,0.01,2927.10
3031,Kids,Soccer,Premier III,M,4,8588.14,0.00,0.00,2023-10-11,Online,Kolkata,-117.68,34352.56,False,2023,10,11,Wednesday,-0.00,8588.14
3033,Men,Training,ZoomX Invincible,M,2,9397.68,0.74,0.00,2024-11-21,Retail,Hyderabad,313.58,4886.79,False,2024,11,21,Thursday,0.06,2443.40
